id_bem,identifica,co_iphan,no_logrado,nu_logrado,id_naturez,ds_naturez,codigo_iph,id_classif,ds_classif,id_tipo_be,ds_tipo_be,sg_tipo_be,sintese_be,dt_cadastr
22113,Pium 2,TO1717503BAST00011,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/06/26
22114,Pium 3,TO1717503BAST00012,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/06/26
22115,Pium 4,TO1717503BAST00013,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/06/26
22126,Sítio Arqueológico Fazenda Babailônia 5,TO1707306BAST00009,Fazenda Babilônia,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/06/26
22127,Sítio Arqueológico Rancho Grande,TO1707306BAST00010,Fazenda Rancho Grande,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/06/26
22165,Torre 1093/2,TO1703867BAST00001,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/06/26
22166,Torre 1097-2,TO1703867BAST00002,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/06/26
22213,Casa Abandonada,TO1718709BAST00009,Fazenda Cachoeirinha,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/06/26
22220,ponto da serra 2,TO1721000BAST00092,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/06/26
29904,Quero-Quero 1,TO1700350BAST00004,Fazenda Quero-Quero,,3,Bem Arqueológico,BA,41,Pré-colonial,4,Sítio,ST,"Quero-Quero 1, localizado(a) no estado de Tocantins, cidade(s) de Aliança do Tocantins, é um Bem Arqueológico, do tipo Sítio.
Sítio cerâmico a céu aberto.",2020/08/21
7144,CORG 11 Materialidade In Situ,TO1709005BAST00001,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
7148,CORG 16 Materialidade In Situ,TO1709005BAST00005,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
7196,CORG 09 Materialidade In Situ,TO1715705BAST00009,Sem localidade,,3,Bem Arqueológico,BA,286,Sem classificação,4,Sítio,ST,,2019/05/10
